工厂编码,物料编码,M+1月预测需求量,M+2月预测需求量,M+3月预测需求量
2015,1178,0.0,0.06,0.11
2015,1179,0.0,0.0,0.01
2015,1180,0.02,0.07,0.02
2015,1181,0.0,0.0,0.02
2015,1182,0.0,0.0,0.0
2015,1183,0.0,0.0,0.0
2015,1184,1.88,1.77,1.84
2015,1185,0.0,0.0,0.0
2015,1186,7.33,7.53,7.37
2015,1187,0.0,0.0,0.0
2015,1188,0.01,0.0,0.01
2015,1189,0.02,0.0,0.04
2015,1190,0.0,0.0,0.0
2015,1191,0.0,0.0,0.0
2015,1192,0.0,0.05,0.0
2015,1193,0.0,0.0,0.01
2015,1194,0.02,0.02,0.0
2015,1195,0.0,0.0,0.0
2015,1196,0.02,0.0,0.0
2015,1197,0.0,0.02,0.0
2015,1198,0.02,0.0,0.0
2015,1199,0.0,0.0,0.02
2015,1200,0.0,0.03,0.0
2015,1201,0.03,0.0,0.01
2015,1202,0.06,0.0,0.03
2015,1203,0.0,0.0,0.02
2015,1204,0.0,0.03,0.0
2015,1205,0.01,0.0,0.0
2015,1206,0.02,0.0,0.0
2015,1207,0.02,0.0,0.0
2015,1208,0.2,0.12,0.08
2015,1209,0.02,0.01,0.02
2015,1210,1.45,1.59,1.59
2015,1211,0.0,0.0,0.0
2015,1212,0.05,0.06,0.02
2015,1213,0.0,0.0,0.0
2015,1214,0.0,0.03,0.06
2015,1215,0.0,0.03,0.0
2015,1216,0.0,0.02,0.0
2015,1217,0.09,0.01,0.07
2015,1218,0.0,0.0,0.07
2015,1219,0.0,0.0,0.05
2015,1220,0.05,0.0,0.0
2015,1221,0.01,0.0,0.06
2015,1222,0.11,0.2,0.15
2015,1223,0.0,0.0,0.0
2015,1224,0.05,0.06,0.0
2015,1225,0.0,0.0,0.01
2015,1226,0.0,0.0,0.0
2015,1227,0.06,0.02,0.0
2015,1228,0.0,0.03,0.03
2015,1229,0.0,0.03,0.0
2015,1230,0.05,0.0,0.0
2015,1231,0.07,0.12,0.01
2015,1232,0.06,0.0,0.02
2015,1233,0.0,0.0,0.0
2015,1234,0.04,0.06,0.05
2015,1235,0.02,0.01,0.0
2015,1236,0.02,0.09,0.02
2015,1237,0.0,0.0,0.0
2015,1238,0.02,0.0,0.07
2015,1239,0.0,0.08,0.03
2015,1240,0.01,0.0,0.0
2015,1241,0.06,0.0,0.0
2015,1242,0.0,0.0,0.06
2015,1243,0.05,0.0,0.0
2015,1244,0.05,0.0,0.0
2015,1245,0.0,0.05,0.0
2015,1246,0.01,0.0,0.0
2015,1247,0.01,0.0,0.01
2015,1248,0.0,0.0,0.02
2015,1249,0.01,0.0,0.05
2015,1250,0.0,0.0,0.02
2015,1251,0.09,0.04,0.0
2015,1252,0.03,0.01,0.05
2015,1253,0.0,0.08,0.0
2015,1254,0.0,0.02,0.06
2015,1255,0.0,0.0,0.0
2015,1256,0.01,0.04,0.03
2015,1257,0.0,0.0,0.02
2015,1258,0.0,0.0,0.03
2015,1259,0.02,0.0,0.0
2015,1260,0.02,0.0,0.0
2015,1261,0.02,0.02,0.0
2015,1262,0.04,0.02,0.0
2015,1263,0.0,0.0,0.01
2015,1264,0.05,0.02,0.0
2015,1265,0.0,0.0,0.0
2015,1266,0.0,0.0,0.03
2015,1267,0.03,0.0,0.0
2015,1268,0.0,0.0,0.0
2015,1269,0.0,0.0,0.0
2015,1270,0.07,0.05,0.0
2015,1271,0.02,0.04,0.01
2015,1272,0.0,0.0,0.0
2015,1273,0.0,0.0,0.0
2015,1274,0.0,0.0,0.01
2015,1275,0.0,0.0,0.03
2015,1276,0.02,0.0,0.05
2015,1277,0.04,0.0,0.0
2015,1278,0.0,0.0,0.03
2015,1279,0.07,0.02,0.0
2015,1280,0.0,0.05,0.01
2015,1281,0.02,0.0,0.0
2015,1282,0.0,0.0,0.0
2015,1283,0.0,0.0,0.0
2015,1284,0.01,0.01,0.0
2015,1285,0.0,0.07,0.0
2015,1286,0.0,0.02,0.0
2015,1287,0.02,0.02,0.0
2015,1288,0.0,0.0,0.0
2015,1289,0.0,0.0,0.0
2015,1290,0.0,0.02,0.0
2015,1291,0.0,0.0,0.0
2015,1292,0.0,0.06,0.0
2015,1293,0.03,0.0,0.0
2015,1294,0.04,0.08,0.0
2015,1295,0.0,0.07,0.03
2015,1296,0.02,0.01,0.0
2015,1297,0.0,0.0,0.0
